0.000000, -0.963006, 1.#INF00
0.100000, -0.964609, 100.729130
0.200000, -0.967130, 27.837210
0.300000, -0.948751, 10.768373
0.400000, -0.960736, 7.237189
0.500000, -0.941278, 3.383263
0.600000, -0.909564, 2.210525
0.700000, -0.888611, 1.719308
0.800000, -0.844208, 1.157696
0.900000, -0.797482, 0.973381
1.000000, -0.759068, 0.622023
1.100000, -0.719744, 0.507667
1.200000, -0.682100, 0.519518
1.300000, -0.637815, 0.442305
1.400000, -0.611830, 0.392859
1.500000, -0.581485, 0.299287
1.600000, -0.554469, 0.305790
1.700000, -0.529019, 0.291681
1.800000, -0.502936, 0.259952
1.900000, -0.484175, 0.216522
2.000000, -0.458232, 0.209626
2.100000, -0.441696, 0.195497
2.200000, -0.422853, 0.187789
2.300000, -0.410917, 0.168365
2.400000, -0.391423, 0.153869
2.500000, -0.379390, 0.150088
2.600000, -0.363399, 0.136744
2.700000, -0.352176, 0.127581
2.800000, -0.342065, 0.115589
2.900000, -0.332710, 0.107546
3.000000, -0.321430, 0.096862
3.100000, -0.310926, 0.103488
3.200000, -0.302165, 0.097892
3.300000, -0.293965, 0.084370
3.400000, -0.286452, 0.079228
3.500000, -0.277238, 0.073495
3.600000, -0.272999, 0.068475
3.700000, -0.261807, 0.068322
3.800000, -0.258000, 0.069086
3.900000, -0.254790, 0.064388
4.000000, -0.243265, 0.052743
4.100000, -0.237426, 0.056641
4.200000, -0.236605, 0.053502
4.300000, -0.230310, 0.049874
4.400000, -0.223726, 0.046894
4.500000, -0.221554, 0.045073
4.600000, -0.216713, 0.045151
4.700000, -0.211006, 0.043293
4.800000, -0.206618, 0.043174
4.900000, -0.200717, 0.036641
5.000000, -0.196132, 0.036648
5.100000, -0.197806, 0.040073
5.200000, -0.187968, 0.033253
5.300000, -0.185236, 0.033297
5.400000, -0.182557, 0.034058
5.500000, -0.181282, 0.033799
5.600000, -0.178727, 0.028427
5.700000, -0.172943, 0.027557
5.800000, -0.168983, 0.027385
5.900000, -0.167698, 0.030725
6.000000, -0.164150, 0.027100
6.100000, -0.161790, 0.024885
6.200000, -0.158883, 0.026296
6.300000, -0.156458, 0.023331
6.400000, -0.155739, 0.022846
6.500000, -0.151276, 0.021905
6.600000, -0.151310, 0.022875
6.700000, -0.149740, 0.023711
6.800000, -0.145581, 0.021369
6.900000, -0.145425, 0.020560
7.000000, -0.142759, 0.021579
7.100000, -0.142898, 0.018546
7.200000, -0.141604, 0.019375
7.300000, -0.133088, 0.017636
7.400000, -0.133764, 0.017667
7.500000, -0.130576, 0.017753
7.600000, -0.133186, 0.016937
7.700000, -0.132785, 0.016967
7.800000, -0.128116, 0.015616
7.900000, -0.123686, 0.017069
8.000000, -0.125411, 0.014168
8.100000, -0.124034, 0.014313
8.200000, -0.122305, 0.014869
8.300000, -0.118839, 0.013994
8.400000, -0.120484, 0.015007
8.500000, -0.116961, 0.014295
8.600000, -0.113967, 0.012665
8.700000, -0.114973, 0.012740
8.800000, -0.112851, 0.013435
8.900000, -0.114470, 0.012851
9.000000, -0.111228, 0.011961
9.100000, -0.109217, 0.011356
9.200000, -0.108687, 0.010973
9.300000, -0.105737, 0.010651
9.400000, -0.107873, 0.011787
9.500000, -0.107326, 0.010333
9.600000, -0.104202, 0.010694
9.700000, -0.102146, 0.009953
9.800000, -0.101156, 0.010086
9.900000, -0.102671, 0.009681
10.000000, -0.100478, 0.009804
